ID,HouseType,Size,Price,LotSize,Balcony,LivingSpace,NumberRooms,YearBuilt,Locality,PostalCode
4000745035,SINGLE_HOUSE,L,1249500.0,,,270.0,7.5,,Genestrerio,6852
4000781039,VILLA,M,1389150.0,640.0,,230.0,8.5,2024.0,Vétroz,1963
4000744528,VILLA,L,,,,880.0,14.0,,Lugano,6900
4000744292,MULTIPLE_DWELLING,L,,,,,,,Grono,6537
4000745275,SINGLE_HOUSE,L,,,,170.0,7.5,,Cadempino,6814
4000148710,SINGLE_HOUSE,S,1102500.0,460.0,,190.0,7.5,,Glovelier,2855
4000744731,SINGLE_HOUSE,L,1462650.0,,,250.0,7.5,,Balerna,6828
4000745567,MULTIPLE_DWELLING,L,1765220.0,,,280.0,,2023.0,Stabio,6855
103859174,VILLA,M,,,,440.0,9.0,,Castagnola,6976
3000744269,SINGLE_HOUSE,M,1911000.0,378.0,,350.0,8.5,,Arosio,6939
4000745329,SINGLE_HOUSE,L,1315650.0,,,160.0,7.5,,Balerna,6828
3003178554,SINGLE_HOUSE,S,1174530.0,876.0,,210.0,8.5,2023.0,Corban,2826
3003181491,SINGLE_HOUSE,L,1764000.0,504.0,,280.0,9.5,2024.0,Rothenbrunnen,7405
4000391531,SINGLE_HOUSE,S,1279630.0,362.0,,180.0,7.5,2023.0,Biel/Bienne,2500
4000391524,SINGLE_HOUSE,S,1301680.0,466.0,,180.0,8.5,2023.0,Biel/Bienne,2500
4000165467,FARM_HOUSE,M,3601500.0,3220.0,,440.0,15.0,2021.0,Oftringen,4665
3003138436,SINGLE_HOUSE,L,1949220.0,900.0,,200.0,8.5,2024.0,Burgistein,3664
4000391512,SINGLE_HOUSE,S,1304620.0,490.0,,180.0,8.5,2023.0,Biel/Bienne,2500
4000203632,SINGLE_HOUSE,S,,655.0,,230.0,10.0,2023.0,Bärschwil,4252
3003142547,CHALET,M,,933.0,,520.0,9.5,2023.0,Verbier,1936
4000782938,SINGLE_HOUSE,L,2182950.0,906.0,,210.0,8.5,2024.0,Seelisberg,6377
3003135982,ROW_HOUSE,S,1624350.0,,,230.0,8.5,2021.0,Sion,1950
4000391541,SINGLE_HOUSE,S,1311970.0,340.0,,200.0,7.5,2023.0,Biel/Bienne,2500
3003138940,SINGLE_HOUSE,M,1896300.0,340.0,,190.0,8.5,2023.0,Laufenburg,5080
4000782888,SINGLE_HOUSE,M,2469600.0,522.0,,240.0,8.5,2023.0,Abtwil SG,9030
3003141354,SINGLE_HOUSE,S,2866500.0,1167.0,,280.0,8.5,2023.0,Egerkingen,4622
3003149133,SINGLE_HOUSE,S,,300.0,,220.0,8.5,2024.0,Riedstätt,3159
3003515575,BIFAMILIAR_HOUSE,S,,446.0,,250.0,8.5,2024.0,Niederdorf,4435
4000391544,SINGLE_HOUSE,S,1282570.0,356.0,,190.0,7.5,2023.0,Biel/Bienne,2500
3003139101,BIFAMILIAR_HOUSE,S,1617000.0,,,180.0,7.5,,Riken AG,4853
4000413490,SINGLE_HOUSE,M,1256850.0,,,,8.5,2023.0,Etzgen,5275
4000743944,SINGLE_HOUSE,L,2278500.0,438.0,,250.0,8.5,2024.0,Spiez,3700
3003139372,BIFAMILIAR_HOUSE,S,1389150.0,264.0,,290.0,8.5,2022.0,Koppigen,3425
3002537292,CHALET,S,4983300.0,826.0,,300.0,9.5,,Les Crosets,1873
4000497999,SINGLE_HOUSE,M,1396500.0,,,240.0,8.5,,Bellmund,2564
3000954607,SINGLE_HOUSE,S,1381800.0,,,230.0,8.5,2022.0,Claro,6702
3003143497,SINGLE_HOUSE,L,2155600.0,900.0,,220.0,9.5,2024.0,Burgistein,3664
4000391618,SINGLE_HOUSE,S,1304620.0,378.0,,200.0,7.5,2023.0,Biel/Bienne,2500
4000632924,ROW_HOUSE,L,1896300.0,277.0,,190.0,7.5,2023.0,Aesch BL,4147
3003137386,BIFAMILIAR_HOUSE,S,1528800.0,264.0,,290.0,8.5,2022.0,Koppigen,3425
4000632923,ROW_HOUSE,L,1969800.0,277.0,,190.0,7.5,2023.0,Aesch BL,4147
3003140019,CHALET,M,3234000.0,,,220.0,8.5,2021.0,Riederalp,3987
3003145037,SINGLE_HOUSE,S,,330.0,,220.0,8.5,,La Neuveville,2520
3003527245,BIFAMILIAR_HOUSE,S,2521050.0,350.0,,220.0,8.5,,Zuzwil SG,9524
4000670850,SINGLE_HOUSE,L,1161300.0,280.0,,180.0,7.5,2024.0,Zullwil,4234
3003178551,SINGLE_HOUSE,S,1173060.0,862.0,,210.0,8.5,2023.0,Corban,2826
3003136743,SINGLE_HOUSE,S,2528400.0,619.0,,350.0,8.5,2023.0,Murgenthal,4853
3003310013,SINGLE_HOUSE,M,1690500.0,617.0,,250.0,8.5,,Farnern,4539
109300801,VILLA,M,7056000.0,,,440.0,9.5,2021.0,Castagnola,6976
3003135452,SINGLE_HOUSE,S,1984500.0,450.0,,,8.5,2023.0,Egerkingen,4622
3003137510,SINGLE_HOUSE,S,2866500.0,537.0,,310.0,8.5,2023.0,Egerkingen,4622
3003136748,SINGLE_HOUSE,S,1653750.0,582.0,,290.0,12.5,2023.0,Flühli LU,6173
3003514218,SINGLE_HOUSE,S,2043300.0,437.0,,230.0,8.5,2024.0,Märstetten,8560
4000795311,ROW_HOUSE,S,1837500.0,146.0,,190.0,8.5,2021.0,Flawil,9230
3002169934,MULTIPLE_DWELLING,S,10584000.0,2616.0,,2540.0,,2022.0,Sierre,3960
3003181683,SINGLE_HOUSE,M,1727250.0,354.0,,290.0,8.5,2023.0,Sevelen,9475
4000391586,SINGLE_HOUSE,S,1289920.0,348.0,,190.0,7.5,2023.0,Biel/Bienne,2500
4000670641,SINGLE_HOUSE,L,1249500.0,280.0,,180.0,7.5,2024.0,Zullwil,4234
3003136928,SINGLE_HOUSE,S,1580250.0,350917.0,,230.0,8.5,2022.0,Bellwald,3997
3003140515,SINGLE_HOUSE,S,1881600.0,,,250.0,8.5,,Düdingen,3186
4000802537,SINGLE_HOUSE,L,2322600.0,243.0,,240.0,9.0,1933.0,Allschwil,4123
4000717762,SINGLE_HOUSE,L,3160500.0,644.0,,250.0,10.0,2024.0,Hofstetten,4114
4000729776,SINGLE_HOUSE,L,1315650.0,120.0,,150.0,9.0,1966.0,Reinach BL,4153
4000825560,SINGLE_HOUSE,L,1756650.0,187.0,,220.0,7.0,1960.0,Reinach,4153
4000830729,MULTIPLE_DWELLING,L,2403450.0,4160.0,,880.0,37.5,1680.0,Langenbruck,4438
4000830730,MULTIPLE_DWELLING,L,2278500.0,358.0,,600.0,14.0,1888.0,Langenbruck,4438
4000830731,SINGLE_HOUSE,L,2278500.0,358.0,,600.0,14.0,1888.0,Langenbruck,4438
4000683975,SINGLE_HOUSE,M,1984500.0,490.0,,220.0,8.5,2024.0,Läufelfingen,4448
4000828574,MULTIPLE_DWELLING,L,,1527.0,,,,2004.0,Sursee,6210
4000828264,SINGLE_HOUSE,L,2690100.0,812.0,,200.0,9.5,1976.0,Adligenswil,6043
4000828262,MULTIPLE_DWELLING,L,470400.0,,,220.0,11.0,,Arogno,6822
4000826485,SINGLE_HOUSE,L,2866500.0,899.0,,360.0,9.5,1974.0,Füllinsdorf,4414
4000826201,VILLA,L,3895500.0,581.0,,220.0,9.0,,Corsier GE,1246
4000820000,MULTIPLE_DWELLING,L,2102100.0,675.0,,560.0,,,Sulgen,8583
4000819442,SINGLE_HOUSE,L,3087000.0,450.0,,440.0,12.5,1906.0,Mendrisio,6850
4000796174,BIFAMILIAR_HOUSE,L,3160500.0,404.0,,510.0,11.0,2005.0,Villars-Sainte-Croix,1029
4000788230,SINGLE_HOUSE,L,2940000.0,336.0,,170.0,7.5,1946.0,Steinhausen,6312
4000785866,BIFAMILIAR_HOUSE,L,1690500.0,135.0,,190.0,7.5,,Beromünster,6215
4000783894,BIFAMILIAR_HOUSE,L,,1178.0,,,9.5,1986.0,Pfäffikon ZH,8330
4000768026,BIFAMILIAR_HOUSE,L,3498600.0,511.0,,440.0,11.0,1967.0,Kriens,6010
4000699000,SINGLE_HOUSE,L,3822000.0,800.0,,220.0,8.5,1946.0,Chambésy,1292
4000689005,CHALET,L,3087000.0,710.0,,290.0,10.0,2011.0,Morgins,1875
4000683872,SINGLE_HOUSE,L,3814650.0,224.0,,290.0,8.5,1888.0,Schluein,7151
4000683445,CHALET,L,3667650.0,280.0,,200.0,5.5,2023.0,Schluein,7151
4000683442,SINGLE_HOUSE,L,,218.0,,360.0,8.5,2025.0,Flims Dorf,7017
4000669544,SINGLE_HOUSE,L,,1356.0,,450.0,14.0,,Seewis Dorf,7212
4000632035,SINGLE_HOUSE,L,1227450.0,294.0,,200.0,7.5,2024.0,Nunningen,4208
4000632021,SINGLE_HOUSE,L,1249500.0,322.0,,200.0,7.5,2024.0,Nunningen,4208
4000542615,CHALET,L,7791000.0,950.0,,,7.0,,Grund b. Gstaad,3783
4000515799,CHALET,L,,466.0,,790.0,37.0,1997.0,Zermatt,3920
4000502770,SINGLE_HOUSE,L,1308300.0,724.0,,170.0,8.5,1980.0,Eschenz,8264
4000499981,ROW_HOUSE,L,1793400.0,125.0,,280.0,8.5,2025.0,Glarus,8750
4000497844,MULTIPLE_DWELLING,L,7203000.0,1543.0,,,,1991.0,Glarus Nord,8753
4000463245,VILLA,L,4189500.0,1730.0,,520.0,11.0,1991.0,Novazzano,6883
4000411831,BIFAMILIAR_HOUSE,L,2058000.0,950.0,,220.0,7.0,1985.0,Eglisau,8193
4000376757,RUSTICO,L,5806500.0,53664.0,,390.0,17.0,,Vogorno,6632
4000366897,BIFAMILIAR_HOUSE,L,2609250.0,268.0,,220.0,7.5,2024.0,Givrins,1271
4000332726,SINGLE_HOUSE,L,,304.0,,260.0,9.5,2024.0,Oberglatt ZH,8154
4000327352,ROW_HOUSE,L,1837500.0,158.0,,220.0,9.5,2025.0,Gelterkinden,4460
4000293616,SINGLE_HOUSE,L,,2563.0,,470.0,11.5,1991.0,Rothenburg,6023
4000201820,VILLA,L,1308300.0,240.0,,,8.5,2024.0,Mendrisio,6852
4000189781,SINGLE_HOUSE,L,2881200.0,680.0,,350.0,11.5,1987.0,Pfeffingen,4148
4000167484,SINGLE_HOUSE,L,,1000.0,,,10.0,1988.0,Seewen SZ,6423
3003556692,FARM_HOUSE,L,2205000.0,960.0,,630.0,12.5,1920.0,Mülligen,5243
3003556507,BIFAMILIAR_HOUSE,L,1352400.0,250.0,,250.0,8.5,2024.0,Mülligen,5243
3003509371,SINGLE_HOUSE,L,3270750.0,909.0,,,11.0,2004.0,Weggis,6353
3003445584,SINGLE_HOUSE,L,,500.0,,470.0,8.5,2023.0,Weisslingen,8484
3002748982,SINGLE_HOUSE,L,1227450.0,,,143.0,5.0,2022.0,Mühlau,5642
3002584460,VILLA,L,,1549.0,,1180.0,37.0,1932.0,Zürich,8044
4000835051,MULTIPLE_DWELLING,M,2646000.0,490.0,,250.0,15.0,1925.0,Winterthur,8400
4000654760,SINGLE_HOUSE,M,1543500.0,622.0,,190.0,8.5,1989.0,Leutwil,5725
4000834354,SINGLE_HOUSE,M,,570.0,,290.0,8.5,1978.0,Heiden,9410
4000833858,SINGLE_HOUSE,M,2719500.0,388.0,,250.0,9.5,2008.0,Obfelden,8912
4000833676,CHALET,L,1249500.0,814.0,,240.0,7.5,,Saxon,1907
4000833677,SINGLE_HOUSE,L,874650.0,603.0,,150.0,7.5,,Saxon,1907
4000488703,SINGLE_HOUSE,M,2778300.0,445.0,,170.0,7.0,2005.0,Vernier,1214
4000694358,SINGLE_HOUSE,L,,242.0,,600.0,19.5,1660.0,Celerina/Schlarigna,7505
4000832611,SINGLE_HOUSE,M,4116000.0,800.0,,290.0,11.5,1904.0,Château-d’Œx,1660
4000811084,ROW_HOUSE,L,4704000.0,296.0,,,8.5,1999.0,Oberwil b. Zug,6317
4000788677,SINGLE_HOUSE,L,7203000.0,910.0,,230.0,8.5,,Einsiedeln,8840
4000731182,BIFAMILIAR_HOUSE,L,2344650.0,1817.0,,250.0,7.5,2023.0,St. Antönien,7246
4000753432,CHALET,L,4483500.0,5107.0,,790.0,11.5,,Troistorrents,1872
4000747576,BIFAMILIAR_HOUSE,L,1168650.0,766.0,,290.0,13.0,,Oberbuchsiten,4625
4000788674,SINGLE_HOUSE,L,1756650.0,628.0,,170.0,7.5,,Eclagnens,1376
4000725518,SINGLE_HOUSE,L,0.0,859.0,,370.0,10.0,,Grenchen,2540
4000815334,BIFAMILIAR_HOUSE,L,808500.0,189.0,,220.0,7.5,,Turbenthal,8488
4000820340,SINGLE_HOUSE,L,1896300.0,211.0,,,,,Torricella,6808
4000753428,MULTIPLE_DWELLING,L,1462650.0,356.0,,,24.5,,Hundwil,9064
4000768579,SINGLE_HOUSE,L,661500.0,906.0,,180.0,8.5,,Pagig,7028
4000753424,ROW_HOUSE,L,1102500.0,233.0,,220.0,7.5,,Wahlen b. Laufen,4246
4000831907,SINGLE_HOUSE,L,2719500.0,220.0,,310.0,8.5,,Montagnola,6926
4000787051,FARM_HOUSE,L,2866500.0,2186.0,,470.0,16.5,,Untersteckholz,4916
4000818062,SINGLE_HOUSE,L,514500.0,446.0,,76.0,5.0,,Malvaglia,6713
4000809758,VILLA,L,2940000.0,834.0,,740.0,19.0,,Corcelles NE,2035
4000788664,SINGLE_HOUSE,L,1690500.0,724.0,,190.0,8.5,,Wildhaus,9658
4000723591,SINGLE_HOUSE,L,338100.0,145.0,,168.0,5.5,,Arosio,6939
4000788662,SINGLE_HOUSE,L,1173060.0,732.0,,330.0,9.5,,Tramelan,2720
4000772767,VILLA,L,1411200.0,717.0,,400.0,10.0,,Vernayaz,1904
4000756204,SINGLE_HOUSE,L,1999200.0,843.0,,250.0,9.0,,Chabrey,1589
4000772766,SINGLE_HOUSE,L,557130.0,413.0,,180.0,8.5,,Bonfol,2944
4000804453,SINGLE_HOUSE,L,220500.0,90.0,,,5.0,,Moghegno,6677
4000723588,SINGLE_HOUSE,L,837900.0,97.0,,240.0,7.0,,Pianezzo,6582
4000778599,FARM_HOUSE,L,411600.0,1029.0,,300.0,11.5,,Bonfol,2944
4000731143,SINGLE_HOUSE,L,514500.0,150.0,,,6.0,,Miège,3972
4000758052,BIFAMILIAR_HOUSE,L,2190300.0,1709.0,,340.0,9.5,,Gibswil,8498
4000794231,ROW_HOUSE,L,1984500.0,156.0,,220.0,9.0,,Würenlos,5436
4000831903,ROW_HOUSE,L,1168650.0,297.0,,440.0,11.0,,Buttes,2115
4000747537,ROW_HOUSE,L,955500.0,198.0,,140.0,7.0,,Goldach,9403
4000820296,MULTIPLE_DWELLING,L,1014300.0,404.0,,270.0,13.5,,Scharans,7412
4000753397,TERRACE_HOUSE,L,968730.0,266.0,,172.0,7.5,,Gossau SG,9200
4000758032,CHALET,L,1389150.0,958.0,,200.0,9.5,,Pragg-Jenaz,7231
4000826998,BIFAMILIAR_HOUSE,L,3461850.0,262.0,,400.0,11.0,,Speicher,9042
4000820285,CHALET,L,1014300.0,699.0,,220.0,10.0,,La Tzoumaz,1918
4000753394,SINGLE_HOUSE,L,292530.0,117.0,,161.0,10.0,,Sobrio,6749
4000831901,SINGLE_HOUSE,L,1462650.0,802.0,,220.0,9.5,,Hägglingen,5607
4000820281,SINGLE_HOUSE,L,955500.0,1550.0,,140.0,7.5,,Vendlincourt,2943
4000772758,VILLA,L,3954300.0,425.0,,360.0,9.5,2024.0,Bogis-Bossey,1279
4000747520,MULTIPLE_DWELLING,L,1609650.0,854.0,,570.0,21.5,,Aarwangen,4912
4000768563,SINGLE_HOUSE,L,1234800.0,965.0,,330.0,11.5,,Bévilard,2735
4000741943,SINGLE_HOUSE,L,2043300.0,1330.0,,620.0,23.0,,Rebeuvelier,2832
4000772751,VILLA,L,3822000.0,425.0,,360.0,9.5,2024.0,Bogis-Bossey,1279
4000772750,BIFAMILIAR_HOUSE,L,3822000.0,425.0,,360.0,9.5,2024.0,Bogis-Bossey,1279
4000756171,SINGLE_HOUSE,L,602700.0,1148.0,,220.0,11.5,,Les Pontins,2610
4000787003,BIFAMILIAR_HOUSE,L,1465590.0,737.0,,220.0,8.5,,Auenstein,5105
4000753382,CHALET,L,1205400.0,400.0,,240.0,10.0,,Mase,1968
4000756169,SINGLE_HOUSE,L,1646400.0,511.0,,220.0,8.5,,Seedorf BE,3267
4000784111,BIFAMILIAR_HOUSE,L,1719900.0,240.0,,190.0,7.5,,Aesch BL,4147
4000731111,SINGLE_HOUSE,L,1014300.0,1389.0,,360.0,11.0,1970.0,Némiaz (Chamoson),1955
4000826961,SINGLE_HOUSE,L,5130300.0,732.0,,290.0,11.5,,Speicher,9042
4000794222,SINGLE_HOUSE,L,1464120.0,628.0,,200.0,8.5,,Reinach AG,5734
4000786994,SINGLE_HOUSE,L,1749300.0,790.0,,230.0,9.0,,Le Bry,1645
4000826932,SINGLE_HOUSE,L,1278900.0,460.0,,360.0,11.5,,Salins,1991
4000753371,CHALET,L,1308300.0,188.0,,170.0,9.5,,Trin Mulin,7016
4000747495,BIFAMILIAR_HOUSE,L,0.0,290.0,,230.0,8.5,2012.0,Wahlen b. Laufen,4246
4000756154,SINGLE_HOUSE,L,3675000.0,,,,15.0,2024.0,Aclens,1123
4000784108,SINGLE_HOUSE,L,1764000.0,1173.0,,190.0,9.0,,Venthône,3973
4000772741,SINGLE_HOUSE,L,1764000.0,109.0,,150.0,7.5,,Muralto,6600
4000741916,SINGLE_HOUSE,L,1087800.0,1424.0,,200.0,8.5,,Bourrignon,2803
4000799266,SINGLE_HOUSE,L,926100.0,700.0,,230.0,7.5,,Savagnier,2065
4000772739,VILLA,L,3895500.0,425.0,,360.0,9.5,2024.0,Bogis-Bossey,1279
4000815272,SINGLE_HOUSE,L,970200.0,212.0,,157.0,5.5,2024.0,Zeglingen,4495
4000757951,BIFAMILIAR_HOUSE,L,1014300.0,351.0,,220.0,5.0,,Thalheim AG,5112
4000813434,SINGLE_HOUSE,S,1747830.0,,,,,2023.0,Leissigen,3706
4000813454,SINGLE_HOUSE,S,1543350.0,550.0,,190.0,9.5,,Därstetten,3763
4000831410,ROW_HOUSE,L,2381400.0,378.0,,,12.5,2019.0,Clarmont,1127
4000727349,ROW_HOUSE,L,1808100.0,147.0,,210.0,9.5,1970.0,Bottmingen,4103
4000793012,MULTIPLE_DWELLING,L,2131500.0,950.0,,450.0,13.0,1985.0,Hölstein,4434
4000562267,SINGLE_HOUSE,L,1249500.0,59.0,,154.0,5.5,1985.0,Morcote,6922
4000829718,SINGLE_HOUSE,L,4483500.0,,,,8.5,1927.0,Lausanne,1005
4000830738,TERRACE_HOUSE,M,2543100.0,,,200.0,7.5,,Eggenwil,5445
4000825564,SINGLE_HOUSE,L,2190300.0,238.0,,290.0,9.5,2024.0,Sissach,4450
4000830010,SINGLE_HOUSE,M,2937060.0,712.0,,220.0,8.5,2012.0,Aesch LU,6287
4000829988,VILLA,L,,658.0,,340.0,9.0,,Ronco sopra Ascona,6622
4000815406,BIFAMILIAR_HOUSE,L,3087000.0,,,180.0,8.5,2025.0,Mies-Tannay,1295
4000829352,CHALET,M,,6667.0,,950.0,15.0,1970.0,Ollon VD,1867
4000727412,SINGLE_HOUSE,M,1161300.0,779.0,,,8.5,1954.0,Sonceboz-Sombeval,2605
4000138733,SINGLE_HOUSE,M,1173060.0,732.0,,,9.5,1800.0,Tramelan,2720
4000827133,FARM_HOUSE,M,720300.0,493.0,,180.0,8.5,,Riein,7128
4000826274,VILLA,S,2763600.0,333.0,,270.0,8.5,2025.0,Weggis,6353
4000826273,VILLA,S,2643060.0,478.0,,240.0,8.5,2025.0,Weggis,6353
4000766365,ROW_HOUSE,L,3601500.0,554.0,,,11.0,2004.0,Meinier,1252
4000707190,SINGLE_HOUSE,L,1911000.0,681.0,,190.0,8.5,1989.0,Ascona,6612
3003306593,SINGLE_HOUSE,L,1852200.0,544.0,,200.0,8.5,,Reigoldswil,4418
4000594950,SINGLE_HOUSE,L,0.0,533.0,,200.0,8.5,,Reigoldswil,4418
4000594630,SINGLE_HOUSE,L,1830150.0,508.0,,200.0,8.5,,Reigoldswil,4418
4000816508,SINGLE_HOUSE,S,1572900.0,463.0,,240.0,7.0,2022.0,Preonzo,6523
4000790877,BIFAMILIAR_HOUSE,M,2719500.0,649.0,,240.0,8.5,2006.0,Lugnorre,1789
4000821854,SINGLE_HOUSE,M,3035550.0,1782.0,,220.0,,1966.0,Blonay,1807
4000738398,ROW_HOUSE,L,3351600.0,680.0,,,9.0,2006.0,Thônex,1226
4000821041,ROW_HOUSE,M,1984500.0,220.0,,170.0,7.5,1977.0,Reinach,4153
4000820673,SINGLE_HOUSE,M,1029000.0,470.0,,140.0,4.5,2017.0,Densbüren,5026
4000820007,BIFAMILIAR_HOUSE,M,,714.0,,240.0,7.0,2008.0,Liestal,4410
4000819867,BIFAMILIAR_HOUSE,M,,500.0,,190.0,8.5,1850.0,Horgen,8810
4000819707,SINGLE_HOUSE,L,1161300.0,,,170.0,8.5,1970.0,Wila,8492
4000819847,SINGLE_HOUSE,M,1756650.0,765.0,,200.0,8.5,1981.0,Kleindöttingen,5314
4000819840,SINGLE_HOUSE,M,2484300.0,617.0,,230.0,8.5,2017.0,Bichelsee-Balterswil,8362
4000819574,SINGLE_HOUSE,M,1308300.0,652.0,,190.0,8.5,1773.0,Henniez,1525
4000818987,ROW_HOUSE,M,2381400.0,187.0,,250.0,9.5,1991.0,Hausen am Albis,8915
4000818954,BIFAMILIAR_HOUSE,M,720300.0,849.0,,170.0,7.5,,Schwaderloch,5326
4000817793,SINGLE_HOUSE,M,1881600.0,147.0,,220.0,8.5,2005.0,Therwil,4106
4000809213,SINGLE_HOUSE,S,1158360.0,336.0,,163.0,6.0,1952.0,Burgdorf,3400
4000816645,SINGLE_HOUSE,M,3050250.0,500.0,,160.0,4.5,2023.0,Marin-Epagnier,2074
4000816446,SINGLE_HOUSE,M,1749300.0,1108.0,,220.0,8.5,1977.0,Dussg,8374
4000795996,SINGLE_HOUSE,S,1433250.0,308.0,,220.0,7.0,2018.0,Claro,6702
4000814058,RUSTIC_HOUSE,M,145530.0,679.0,,136.0,5.0,,Menzonio,6692
4000571129,ROW_HOUSE,L,5130300.0,754.0,,310.0,7.5,,Rüschlikon,8803
4000748667,SINGLE_HOUSE,S,3219300.0,450.0,,,17.0,1890.0,Russin,1281
4000813237,BIFAMILIAR_HOUSE,M,2881200.0,223.0,,190.0,8.5,,Horgen,8810
4000621057,SINGLE_HOUSE,S,4733400.0,833.0,,,10.0,2024.0,Bernex,1233
4000812083,SINGLE_HOUSE,M,2278500.0,362.0,,180.0,8.5,1984.0,Bülach,8180
4000808421,SINGLE_HOUSE,M,1999200.0,836.0,,300.0,8.5,1985.0,Wiezikon b. Sirnach,8372
4000263561,VILLA,M,9555000.0,,,1370.0,16.5,2006.0,Lugano,6900
4000808089,SINGLE_HOUSE,M,2484300.0,1066.0,,360.0,12.5,1977.0,Sonvico,6968
4000538380,VILLA,M,0.0,,,540.0,9.0,1970.0,Montagnola,6926
4000807274,SINGLE_HOUSE,L,2925300.0,661.0,,300.0,11.5,1970.0,Wettingen,5430
4000805980,SINGLE_HOUSE,L,1315650.0,324.0,,140.0,7.5,,Baden,5400
4000806852,ROW_HOUSE,M,2190300.0,224.0,,230.0,8.5,2009.0,Illnau,8308
4000806086,MULTIPLE_DWELLING,M,2344650.0,1498.0,,290.0,12.5,1940.0,Melide,6815
4000805771,SINGLE_HOUSE,M,2469600.0,366.0,,240.0,8.5,1994.0,Stallikon,8143
4000805643,ROW_HOUSE,M,1837500.0,179.0,,190.0,7.5,1932.0,Basel,4057
4000805616,CHALET,M,,700.0,,190.0,11.0,1995.0,Obersaxen,7134
4000803642,SINGLE_HOUSE,M,1909530.0,300.0,,220.0,8.5,2024.0,Villmergen,5612
4000801693,ROW_HOUSE,L,3454500.0,353.0,,310.0,9.0,2008.0,Hermance,1248
4000801526,SINGLE_HOUSE,M,1462650.0,,,290.0,9.5,2004.0,Ponte Tresa,6988
4000800576,BIFAMILIAR_HOUSE,L,2352000.0,1239.0,,430.0,,1820.0,Lengnau,5426
4000798531,SINGLE_HOUSE,M,1896300.0,745.0,,290.0,8.5,2011.0,Botterens,1652
4000796484,SINGLE_HOUSE,M,,1114.0,,160.0,7.5,1964.0,Nyon,1260
4000795285,SINGLE_HOUSE,M,,268.0,,,7.5,,Obergösgen,4653
4000332510,BIFAMILIAR_HOUSE,M,1543500.0,,,170.0,8.5,2024.0,Orbe,1350
4000792887,BIFAMILIAR_HOUSE,M,1411200.0,173.0,,190.0,8.5,2024.0,Schaffhausen,8200
